,stat,time,ssboe,into,inth,intl,intc,intvwap,intv,intoi,v,oi
1441,Ok,09-04-2025 13:05:00,1744184100,50574.25,50615.00,50562.05,50615.00,50585.62,1080,390,136110,602160
1442,Ok,09-04-2025 13:00:00,1744183800,50535.55,50577.90,50524.65,50571.10,50545.58,1200,300,135030,601770
1443,Ok,09-04-2025 12:55:00,1744183500,50592.35,50592.35,50541.00,50541.00,50561.73,480,360,133830,601470
1444,Ok,09-04-2025 12:50:00,1744183200,50590.00,50596.00,50524.80,50596.00,50560.21,1590,0,133350,601110
1445,Ok,09-04-2025 12:45:00,1744182900,50605.70,50636.50,50568.25,50603.55,50601.99,2310,60,131760,601110
1446,Ok,09-04-2025 12:40:00,1744182600,50530.10,50600.00,50530.10,50600.00,50574.31,420,-210,129450,601050
1447,Ok,09-04-2025 12:35:00,1744182300,50594.95,50609.95,50538.10,50548.75,50577.69,2640,-480,129030,601260
1448,Ok,09-04-2025 12:30:00,1744182000,50516.00,50600.00,50516.00,50595.05,50565.88,3390,1680,126390,601740
1449,Ok,09-04-2025 12:25:00,1744181700,50505.75,50514.45,50488.30,50500.80,50500.35,1110,90,123000,600060
1450,Ok,09-04-2025 12:20:00,1744181400,50462.10,50498.90,50462.10,50474.55,50484.93,180,-150,121890,599970
1451,Ok,09-04-2025 12:15:00,1744181100,50475.00,50500.00,50462.10,50462.10,50477.44,390,150,121710,600120
1452,Ok,09-04-2025 12:10:00,1744180800,50464.00,50475.00,50445.00,50475.00,50463.18,510,60,121320,599970
1453,Ok,09-04-2025 12:05:00,1744180500,50451.40,50500.00,50451.40,50464.00,50474.26,930,0,120810,599910
1454,Ok,09-04-2025 12:00:00,1744180200,50405.10,50453.95,50372.80,50453.95,50409.52,1140,60,119880,599910
1455,Ok,09-04-2025 11:55:00,1744179900,50486.65,50486.65,50427.05,50430.80,50449.21,750,270,118740,599850
1456,Ok,09-04-2025 11:50:00,1744179600,50495.00,50495.00,50450.00,50450.00,50467.18,660,60,117990,599580
1457,Ok,09-04-2025 11:45:00,1744179300,50538.80,50575.80,50502.05,50502.05,50539.74,2610,-450,117330,599520
1458,Ok,09-04-2025 11:40:00,1744179000,50490.00,50529.90,50480.90,50529.90,50503.91,1290,420,114720,599970
1459,Ok,09-04-2025 11:35:00,1744178700,50474.95,50478.00,50400.00,50478.00,50458.73,1530,0,113430,599550
1460,Ok,09-04-2025 11:30:00,1744178400,50436.00,50483.95,50431.35,50448.80,50455.02,1410,-1440,111900,599550
1461,Ok,09-04-2025 11:25:00,1744178100,50373.90,50425.00,50351.00,50412.85,50395.78,2580,-150,110490,600990
1462,Ok,09-04-2025 11:20:00,1744177800,50335.50,50411.45,50313.25,50373.90,50372.06,2460,90,107910,601140
1463,Ok,09-04-2025 11:15:00,1744177500,50294.25,50340.00,50263.20,50323.60,50293.09,3630,1080,105450,601050
1464,Ok,09-04-2025 11:10:00,1744177200,50315.00,50325.50,50227.90,50299.55,50270.00,8430,5850,101820,599970
1465,Ok,09-04-2025 11:05:00,1744176900,50368.15,50382.40,50311.10,50324.65,50349.94,5580,2580,93390,594120
1466,Ok,09-04-2025 11:00:00,1744176600,50448.35,50448.35,50356.75,50358.05,50402.83,8010,4740,87810,591540
1467,Ok,09-04-2025 10:55:00,1744176300,50468.10,50522.80,50435.00,50473.15,50476.88,1170,720,79800,586800
1468,Ok,09-04-2025 10:50:00,1744176000,50494.40,50524.00,50468.15,50484.30,50502.49,1890,360,78630,586080
1469,Ok,09-04-2025 10:45:00,1744175700,50440.00,50498.80,50425.00,50492.80,50454.86,4290,2880,76740,585720
1470,Ok,09-04-2025 10:40:00,1744175400,50470.90,50524.00,50422.30,50444.00,50456.79,5040,4620,72450,582840
1471,Ok,09-04-2025 10:35:00,1744175100,50494.60,50494.60,50410.00,50478.35,50450.00,6480,2580,67410,578220
1472,Ok,09-04-2025 10:30:00,1744174800,50569.00,50579.95,50487.05,50498.90,50519.72,5700,2760,60930,575640
1473,Ok,09-04-2025 10:25:00,1744174500,50642.00,50642.95,50570.00,50572.00,50608.06,2010,510,55230,572880
1474,Ok,09-04-2025 10:20:00,1744174200,50690.05,50712.50,50631.65,50658.05,50679.26,1470,-240,53220,572370
1475,Ok,09-04-2025 10:15:00,1744173900,50557.70,50725.00,50549.95,50695.75,50647.50,4170,960,51750,572610
1476,Ok,09-04-2025 10:10:00,1744173600,50720.95,50720.95,50530.00,50555.00,50602.69,6240,1860,47580,571650
1477,Ok,09-04-2025 10:05:00,1744173300,50699.90,50749.00,50650.00,50726.40,50707.36,3720,870,41340,569790
1478,Ok,09-04-2025 10:00:00,1744173000,50627.20,50729.85,50620.00,50684.75,50664.85,3750,90,37620,568920
1479,Ok,09-04-2025 09:55:00,1744172700,50699.95,50714.95,50632.25,50632.25,50668.09,3030,390,33870,568830
1480,Ok,09-04-2025 09:50:00,1744172400,50678.95,50724.95,50670.00,50700.00,50694.06,990,0,30840,568440
1481,Ok,09-04-2025 09:45:00,1744172100,50811.00,50831.50,50675.00,50681.75,50771.20,2790,-1080,29850,568440
1482,Ok,09-04-2025 09:40:00,1744171800,50688.25,50825.00,50665.85,50825.00,50764.76,3360,-330,27060,569520
1483,Ok,09-04-2025 09:35:00,1744171500,50771.40,50771.45,50645.00,50696.60,50693.51,3360,-510,23700,569850
1484,Ok,09-04-2025 09:30:00,1744171200,50711.60,50809.00,50680.00,50750.00,50726.19,4620,2070,20340,570360
1485,Ok,09-04-2025 09:25:00,1744170900,50798.25,50803.80,50690.60,50717.65,50741.93,4800,2070,15720,568290
1486,Ok,09-04-2025 09:20:00,1744170600,50754.90,50841.35,50741.90,50759.75,50782.04,4800,360,10920,566220
1487,Ok,09-04-2025 09:15:00,1744170300,50869.50,50869.55,50695.00,50745.80,50772.17,6120,565860,6120,565860
1488,Ok,08-04-2025 15:25:00,1744106100,50947.80,51000.00,50937.45,50975.60,50969.41,4020,750,230850,565470
1489,Ok,08-04-2025 15:20:00,1744105800,50925.15,50950.00,50925.15,50935.05,50937.61,2250,-210,226830,564720
1490,Ok,08-04-2025 15:15:00,1744105500,50918.25,50922.80,50888.60,50921.00,50908.87,1140,0,224580,564930
1491,Ok,08-04-2025 15:10:00,1744105200,50917.95,50949.00,50903.85,50909.00,50927.84,2220,480,223440,564930
1492,Ok,08-04-2025 15:05:00,1744104900,50870.10,50914.90,50836.55,50907.00,50863.15,1200,510,221220,564450
1493,Ok,08-04-2025 15:00:00,1744104600,50940.00,50940.00,50863.75,50875.85,50901.32,240,30,220020,563940
1494,Ok,08-04-2025 14:55:00,1744104300,50870.00,50900.00,50870.00,50900.00,50892.03,150,0,219780,563910
1495,Ok,08-04-2025 14:50:00,1744104000,50851.00,50900.00,50840.00,50900.00,50851.99,330,-120,219630,563910
1496,Ok,08-04-2025 14:45:00,1744103700,50886.05,50933.30,50852.00,50852.00,50891.67,450,-90,219300,564030
1497,Ok,08-04-2025 14:40:00,1744103400,50875.00,50896.20,50852.00,50896.20,50882.78,510,-1560,218850,564120
1498,Ok,08-04-2025 14:35:00,1744103100,50920.00,50920.00,50852.00,50875.00,50883.84,2670,-210,218340,565680
1499,Ok,08-04-2025 14:30:00,1744102800,50980.00,50996.20,50900.00,50919.60,50936.00,690,-30,215670,565890
1500,Ok,08-04-2025 14:25:00,1744102500,50934.85,51000.00,50934.85,50977.30,50965.76,750,120,214980,565920
1501,Ok,08-04-2025 14:20:00,1744102200,50950.00,50965.95,50914.70,50965.95,50939.86,330,30,214230,565800
1502,Ok,08-04-2025 14:15:00,1744101900,50930.00,50961.30,50929.60,50961.30,50934.60,2400,1140,213900,565770
1503,Ok,08-04-2025 14:10:00,1744101600,50871.90,50928.60,50871.90,50926.55,50905.93,1320,120,211500,564630
1504,Ok,08-04-2025 14:05:00,1744101300,50850.00,50914.70,50800.00,50914.70,50849.57,360,-120,210180,564510
1505,Ok,08-04-2025 14:00:00,1744101000,50815.80,50919.95,50809.00,50847.60,50853.43,1500,420,209820,564630
1506,Ok,08-04-2025 13:55:00,1744100700,50730.70,50795.00,50725.00,50795.00,50782.77,1380,-150,208320,564210
1507,Ok,08-04-2025 13:50:00,1744100400,50840.00,50874.35,50730.00,50763.40,50798.93,2370,-480,206940,564360
1508,Ok,08-04-2025 13:45:00,1744100100,50890.00,50914.50,50846.00,50846.00,50876.16,960,300,204570,564840
1509,Ok,08-04-2025 13:40:00,1744099800,50850.00,50950.00,50850.00,50924.50,50910.27,1140,240,203610,564540
1510,Ok,08-04-2025 13:35:00,1744099500,51030.00,51030.00,50863.35,50915.95,50933.45,2160,390,202470,564300
1511,Ok,08-04-2025 13:30:00,1744099200,51075.00,51075.00,51030.00,51060.80,51058.44,690,-150,200310,563910
1512,Ok,08-04-2025 13:25:00,1744098900,51001.00,51064.90,50995.40,51047.80,51027.75,1440,-120,199620,564060
1513,Ok,08-04-2025 13:20:00,1744098600,50977.10,51011.10,50936.10,50978.35,50978.16,1440,0,198180,564180
1514,Ok,08-04-2025 13:15:00,1744098300,51007.10,51009.20,50958.35,50980.15,50987.32,1140,-510,196740,564180
1515,Ok,08-04-2025 13:10:00,1744098000,50937.05,51015.00,50937.05,51015.00,50984.25,630,-150,195600,564690
1516,Ok,08-04-2025 13:05:00,1744097700,50946.50,50950.00,50918.25,50923.80,50932.07,840,0,194970,564840
1517,Ok,08-04-2025 13:00:00,1744097400,51019.00,51019.00,50924.35,50944.35,50954.14,1710,90,194130,564840
1518,Ok,08-04-2025 12:55:00,1744097100,50955.25,51010.00,50955.25,51010.00,50983.69,1020,300,192420,564750
1519,Ok,08-04-2025 12:50:00,1744096800,50960.00,51007.65,50958.15,50976.45,50970.08,2250,2130,191400,564450
1520,Ok,08-04-2025 12:45:00,1744096500,50990.00,51000.00,50945.90,50983.00,50972.50,1260,60,189150,562320
1521,Ok,08-04-2025 12:40:00,1744096200,50981.40,50989.80,50939.00,50974.00,50961.60,1800,1050,187890,562260
1522,Ok,08-04-2025 12:35:00,1744095900,51015.65,51078.65,50957.95,50975.00,51022.28,4410,1530,186090,561210
1523,Ok,08-04-2025 12:30:00,1744095600,50897.10,51015.65,50879.45,51000.00,50957.03,5040,-330,181680,559680
1524,Ok,08-04-2025 12:25:00,1744095300,50864.60,50900.00,50850.00,50900.00,50883.89,1230,0,176640,560010
1525,Ok,08-04-2025 12:20:00,1744095000,50835.10,50879.90,50829.85,50873.00,50842.96,390,90,175410,560010
1526,Ok,08-04-2025 12:15:00,1744094700,50898.00,50900.00,50821.35,50821.35,50866.75,2310,1620,175020,559920
1527,Ok,08-04-2025 12:10:00,1744094400,50800.00,50894.00,50800.00,50894.00,50858.95,3480,1080,172710,558300
1528,Ok,08-04-2025 12:05:00,1744094100,50737.50,50793.00,50729.90,50793.00,50763.67,2340,300,169230,557220
1529,Ok,08-04-2025 12:00:00,1744093800,50686.10,50778.90,50686.10,50731.55,50738.42,1470,510,166890,556920
1530,Ok,08-04-2025 11:55:00,1744093500,50707.95,50725.35,50661.45,50725.35,50697.80,1230,1470,165420,556410
1531,Ok,08-04-2025 11:50:00,1744093200,50725.00,50733.05,50626.80,50691.15,50678.08,3210,180,164190,554940
1532,Ok,08-04-2025 11:45:00,1744092900,50612.85,50719.65,50612.85,50719.65,50669.58,2070,1680,160980,554760
1533,Ok,08-04-2025 11:40:00,1744092600,50664.10,50699.00,50609.55,50650.00,50647.71,900,660,158910,553080
1534,Ok,08-04-2025 11:35:00,1744092300,50579.20,50683.00,50556.00,50679.05,50616.83,1770,840,158010,552420
1535,Ok,08-04-2025 11:30:00,1744092000,50620.00,50621.80,50556.00,50556.00,50583.19,2460,2340,156240,551580
1536,Ok,08-04-2025 11:25:00,1744091700,50686.00,50694.20,50589.70,50657.80,50644.02,2430,1290,153780,549240
1537,Ok,08-04-2025 11:20:00,1744091400,50711.50,50750.00,50658.00,50693.80,50698.55,3600,1350,151350,547950
1538,Ok,08-04-2025 11:15:00,1744091100,50810.90,50838.15,50715.65,50717.75,50757.41,3990,1980,147750,546600
1539,Ok,08-04-2025 11:10:00,1744090800,50860.80,50870.00,50818.10,50828.90,50845.36,3000,720,143760,544620
1540,Ok,08-04-2025 11:05:00,1744090500,50730.80,50866.45,50714.95,50866.45,50801.60,2610,450,140760,543900
1541,Ok,08-04-2025 11:00:00,1744090200,50698.55,50790.05,50697.05,50733.05,50741.76,2190,570,138150,543450
1542,Ok,08-04-2025 10:55:00,1744089900,50670.70,50735.75,50656.45,50720.40,50695.06,3990,1470,135960,542880
1543,Ok,08-04-2025 10:50:00,1744089600,50547.00,50668.05,50534.95,50668.05,50576.05,3540,1110,131970,541410
1544,Ok,08-04-2025 10:45:00,1744089300,50513.10,50558.25,50473.70,50505.90,50520.74,3420,2730,128430,540300
1545,Ok,08-04-2025 10:40:00,1744089000,50466.10,50527.25,50454.30,50506.20,50501.00,6240,2070,125010,537570
1546,Ok,08-04-2025 10:35:00,1744088700,50656.75,50656.75,50466.75,50472.75,50546.75,8640,150,118770,535500
1547,Ok,08-04-2025 10:30:00,1744088400,50794.95,50825.95,50656.80,50656.80,50727.86,4590,2730,110130,535350
1548,Ok,08-04-2025 10:25:00,1744088100,50723.85,50792.85,50707.30,50784.95,50762.66,4260,3330,105540,532620
1549,Ok,08-04-2025 10:20:00,1744087800,50657.00,50745.40,50650.00,50732.90,50693.65,4350,990,101280,529290
1550,Ok,08-04-2025 10:15:00,1744087500,50710.15,50750.20,50650.00,50655.35,50686.34,3810,2310,96930,528300
1551,Ok,08-04-2025 10:10:00,1744087200,50707.00,50820.70,50700.00,50716.75,50782.51,13170,2640,93120,525990
1552,Ok,08-04-2025 10:05:00,1744086900,50720.30,50749.80,50685.30,50713.30,50707.13,4800,1050,79950,523350
1553,Ok,08-04-2025 10:00:00,1744086600,50760.00,50768.30,50709.95,50722.00,50743.81,5250,-900,75150,522300
1554,Ok,08-04-2025 09:55:00,1744086300,50825.75,50841.55,50739.65,50766.70,50787.64,6150,120,69900,523200
1555,Ok,08-04-2025 09:50:00,1744086000,50866.15,50880.30,50826.25,50840.00,50842.06,3570,510,63750,523080
1556,Ok,08-04-2025 09:45:00,1744085700,50920.25,50980.00,50850.00,50891.45,50928.89,4800,270,60180,522570
1557,Ok,08-04-2025 09:40:00,1744085400,50934.70,50955.00,50860.00,50932.90,50898.47,5640,-390,55380,522300
1558,Ok,08-04-2025 09:35:00,1744085100,51011.95,51023.90,50878.60,50900.00,50924.86,8280,-300,49740,522690
1559,Ok,08-04-2025 09:30:00,1744084800,51066.15,51119.50,51008.95,51008.95,51083.51,7980,-3450,41460,522990
1560,Ok,08-04-2025 09:25:00,1744084500,50944.85,51064.70,50944.85,51060.00,51006.35,7710,-180,33480,526440
1561,Ok,08-04-2025 09:20:00,1744084200,50892.00,50990.95,50888.80,50941.00,50939.01,9120,-2790,25770,526620
1562,Ok,08-04-2025 09:15:00,1744083900,50283.25,51100.00,50283.25,50885.00,50904.91,16650,529410,16650,529410
1563,Ok,07-04-2025 15:25:00,1744019700,50360.20,50386.55,50326.15,50357.00,50354.95,8790,2820,433830,531180
1564,Ok,07-04-2025 15:20:00,1744019400,50300.00,50362.15,50240.40,50362.15,50300.00,4470,-450,425040,528360
1565,Ok,07-04-2025 15:15:00,1744019100,50305.15,50310.00,50230.35,50310.00,50262.60,3810,-1980,420570,528810
1566,Ok,07-04-2025 15:10:00,1744018800,50342.95,50368.25,50232.00,50312.85,50310.34,7050,1050,416760,530790
1567,Ok,07-04-2025 15:05:00,1744018500,50160.95,50356.65,50115.10,50331.05,50255.97,7830,-150,409710,529740
1568,Ok,07-04-2025 15:00:00,1744018200,49967.10,50199.00,49967.10,50180.00,50096.93,6240,450,401880,529890
1569,Ok,07-04-2025 14:55:00,1744017900,49930.00,50020.00,49930.00,49960.75,49973.76,1590,90,395640,529440
1570,Ok,07-04-2025 14:50:00,1744017600,49905.00,49951.75,49899.55,49903.75,49926.50,1440,90,394050,529350
1571,Ok,07-04-2025 14:45:00,1744017300,49929.00,49929.00,49900.00,49911.75,49911.46,1980,450,392610,529260
1572,Ok,07-04-2025 14:40:00,1744017000,49961.90,49963.95,49910.00,49915.25,49937.50,960,570,390630,528810
1573,Ok,07-04-2025 14:35:00,1744016700,49991.95,50006.80,49918.60,49952.00,49954.58,690,240,389670,528240
1574,Ok,07-04-2025 14:30:00,1744016400,49940.00,50050.00,49918.60,50000.95,50006.32,2130,180,388980,528000
1575,Ok,07-04-2025 14:25:00,1744016100,49920.00,49938.70,49892.30,49936.75,49915.27,540,390,386850,527820
1576,Ok,07-04-2025 14:20:00,1744015800,49932.10,49990.05,49875.00,49939.00,49939.12,900,30,386310,527430
1577,Ok,07-04-2025 14:15:00,1744015500,49961.85,49964.85,49880.00,49950.00,49908.29,1140,60,385410,527400
1578,Ok,07-04-2025 14:10:00,1744015200,50000.00,50000.00,49903.85,49941.05,49942.13,1350,120,384270,527340
1579,Ok,07-04-2025 14:05:00,1744014900,49945.00,50039.85,49945.00,50033.45,49999.36,2100,-90,382920,527220
1580,Ok,07-04-2025 14:00:00,1744014600,49924.95,49956.10,49853.95,49956.10,49890.03,2040,270,380820,527310
1581,Ok,07-04-2025 13:55:00,1744014300,49969.45,49991.30,49908.05,49908.05,49950.99,4020,690,378780,527040
1582,Ok,07-04-2025 13:50:00,1744014000,49950.90,49997.80,49936.70,49994.95,49968.50,990,30,374760,526350
1583,Ok,07-04-2025 13:45:00,1744013700,49940.90,50084.60,49919.00,49965.90,50012.20,2550,-120,373770,526320
1584,Ok,07-04-2025 13:40:00,1744013400,49925.75,49941.95,49848.55,49933.35,49903.17,870,60,371220,526440
1585,Ok,07-04-2025 13:35:00,1744013100,49928.00,49982.40,49890.10,49927.80,49938.78,4020,-390,370350,526380
1586,Ok,07-04-2025 13:30:00,1744012800,49788.05,49935.00,49759.20,49921.50,49866.12,2730,-180,366330,526770
1587,Ok,07-04-2025 13:25:00,1744012500,49750.00,49820.15,49713.10,49772.90,49778.03,2760,-60,363600,526950
1588,Ok,07-04-2025 13:20:00,1744012200,49617.90,49747.25,49608.30,49737.05,49638.01,1650,840,360840,527010
1589,Ok,07-04-2025 13:15:00,1744011900,49720.00,49720.00,49610.00,49626.00,49644.44,1830,-60,359190,526170
1590,Ok,07-04-2025 13:10:00,1744011600,49698.90,49727.85,49646.10,49719.30,49677.22,3240,480,357360,526230
1591,Ok,07-04-2025 13:05:00,1744011300,49646.40,49683.80,49640.00,49665.05,49658.91,4080,120,354120,525750
1592,Ok,07-04-2025 13:00:00,1744011000,49640.70,49674.95,49629.05,49640.00,49654.28,2790,630,350040,525630
1593,Ok,07-04-2025 12:55:00,1744010700,49672.50,49725.65,49640.00,49649.90,49675.39,2850,-60,347250,525000
1594,Ok,07-04-2025 12:50:00,1744010400,49813.20,49823.90,49670.00,49700.85,49727.34,2640,150,344400,525060
1595,Ok,07-04-2025 12:45:00,1744010100,49725.00,49844.85,49725.00,49812.10,49791.07,4860,-540,341760,524910
1596,Ok,07-04-2025 12:40:00,1744009800,49646.35,49716.00,49601.45,49716.00,49670.41,4560,240,336900,525450
1597,Ok,07-04-2025 12:35:00,1744009500,49594.80,49656.40,49567.05,49626.05,49610.72,3750,1170,332340,525210
1598,Ok,07-04-2025 12:30:00,1744009200,49652.40,49682.90,49570.00,49599.95,49624.74,7800,2610,328590,524040
1599,Ok,07-04-2025 12:25:00,1744008900,49665.00,49726.30,49650.00,49666.00,49696.41,2670,330,320790,521430
1600,Ok,07-04-2025 12:20:00,1744008600,49661.60,49741.00,49650.00,49670.00,49694.79,4830,1710,318120,521100
1601,Ok,07-04-2025 12:15:00,1744008300,49696.05,49746.15,49650.00,49659.30,49675.58,5760,960,313290,519390
1602,Ok,07-04-2025 12:10:00,1744008000,49829.95,49850.00,49683.85,49696.00,49775.67,7620,1980,307530,518430
1603,Ok,07-04-2025 12:05:00,1744007700,49919.25,49919.25,49801.00,49822.65,49850.84,11070,3090,299910,516450
1604,Ok,07-04-2025 12:00:00,1744007400,49928.80,49951.65,49919.00,49919.00,49926.22,4320,1110,288840,513360
1605,Ok,07-04-2025 11:55:00,1744007100,49995.60,49995.60,49919.20,49930.00,49945.79,3270,1170,284520,512250
1606,Ok,07-04-2025 11:50:00,1744006800,50025.60,50028.45,49980.00,49996.40,50001.57,5820,480,281250,511080
1607,Ok,07-04-2025 11:45:00,1744006500,50040.50,50040.50,50010.10,50035.00,50020.68,2160,1050,275430,510600
1608,Ok,07-04-2025 11:40:00,1744006200,50112.20,50116.85,50020.00,50040.90,50056.10,2280,630,273270,509550
1609,Ok,07-04-2025 11:35:00,1744005900,50149.85,50201.80,50107.35,50122.40,50169.66,2370,690,270990,508920
1610,Ok,07-04-2025 11:30:00,1744005600,50082.00,50150.00,50082.00,50145.80,50117.14,2430,1020,268620,508230
1611,Ok,07-04-2025 11:25:00,1744005300,50007.75,50082.60,49990.00,50072.80,50018.49,6180,780,266190,507210
1612,Ok,07-04-2025 11:20:00,1744005000,50097.35,50097.35,50001.00,50001.00,50041.27,3780,1470,260010,506430
1613,Ok,07-04-2025 11:15:00,1744004700,50105.60,50160.95,50075.00,50108.10,50110.58,4170,630,256230,504960
1614,Ok,07-04-2025 11:10:00,1744004400,50152.00,50197.05,50106.00,50114.90,50146.10,4260,2070,252060,504330
1615,Ok,07-04-2025 11:05:00,1744004100,50156.80,50185.85,50145.00,50154.40,50163.32,1980,1530,247800,502260
1616,Ok,07-04-2025 11:00:00,1744003800,50195.00,50195.90,50156.60,50156.60,50172.81,3300,1530,245820,500730
1617,Ok,07-04-2025 10:55:00,1744003500,50314.00,50314.00,50179.55,50186.00,50238.57,4500,0,242520,499200
1618,Ok,07-04-2025 10:50:00,1744003200,50328.10,50440.00,50290.10,50324.90,50378.47,4980,960,238020,499200
1619,Ok,07-04-2025 10:45:00,1744002900,50280.15,50333.05,50212.05,50329.30,50256.29,3870,1620,233040,498240
1620,Ok,07-04-2025 10:40:00,1744002600,50159.10,50272.50,50129.15,50263.85,50199.79,4350,2400,229170,496620
1621,Ok,07-04-2025 10:35:00,1744002300,50159.50,50191.20,50111.60,50160.40,50145.27,3420,2070,224820,494220
1622,Ok,07-04-2025 10:30:00,1744002000,50269.95,50276.85,50147.70,50161.05,50198.97,3930,1740,221400,492150
1623,Ok,07-04-2025 10:25:00,1744001700,50127.25,50269.05,50080.00,50269.05,50176.95,5550,1200,217470,490410
1624,Ok,07-04-2025 10:20:00,1744001400,50080.55,50161.30,50064.20,50126.20,50133.67,6090,3960,211920,489210
1625,Ok,07-04-2025 10:15:00,1744001100,50100.00,50114.25,50030.05,50069.80,50069.43,9210,3240,205830,485250
1626,Ok,07-04-2025 10:10:00,1744000800,50246.85,50258.30,50111.00,50111.00,50182.62,7290,1650,196620,482010
1627,Ok,07-04-2025 10:05:00,1744000500,50251.00,50283.00,50201.00,50240.25,50233.09,5760,3720,189330,480360
1628,Ok,07-04-2025 10:00:00,1744000200,50300.05,50350.00,50253.50,50254.70,50283.39,4230,1260,183570,476640
1629,Ok,07-04-2025 09:55:00,1743999900,50401.00,50401.00,50300.00,50300.00,50335.51,4380,630,179340,475380
1630,Ok,07-04-2025 09:50:00,1743999600,50376.65,50456.50,50358.10,50392.70,50402.62,7800,3030,174960,474750
1631,Ok,07-04-2025 09:45:00,1743999300,50391.80,50467.55,50281.25,50391.05,50367.90,9840,4560,167160,471720
1632,Ok,07-04-2025 09:40:00,1743999000,50440.00,50447.80,50320.85,50393.20,50377.25,13710,2400,157320,467160
1633,Ok,07-04-2025 09:35:00,1743998700,50569.00,50586.30,50450.00,50450.55,50499.43,12720,2040,143610,464760
1634,Ok,07-04-2025 09:30:00,1743998400,50472.05,50676.05,50472.05,50573.05,50594.53,11100,3900,130890,462720
1635,Ok,07-04-2025 09:25:00,1743998100,50472.85,50599.95,50427.60,50500.00,50523.67,21990,10140,119790,458820
1636,Ok,07-04-2025 09:20:00,1743997800,50242.60,50649.70,50127.35,50468.05,50392.51,42750,32190,97800,448680
1637,Ok,07-04-2025 09:15:00,1743997500,50400.00,50968.15,49904.10,50266.45,50462.06,55050,416490,55050,416490
1638,Ok,04-04-2025 15:25:00,1743760500,51790.30,51823.00,51777.15,51820.00,51789.50,4110,1290,201120,414930
1639,Ok,04-04-2025 15:20:00,1743760200,51791.25,51795.15,51771.05,51795.15,51779.72,450,210,197010,413640
1640,Ok,04-04-2025 15:15:00,1743759900,51795.05,51805.40,51760.85,51805.40,51786.48,2370,1320,196560,413430
1641,Ok,04-04-2025 15:10:00,1743759600,51805.65,51810.95,51778.55,51807.00,51800.80,1020,-120,194190,412110
1642,Ok,04-04-2025 15:05:00,1743759300,51755.00,51819.20,51744.20,51800.65,51778.43,1860,330,193170,412230
1643,Ok,04-04-2025 15:00:00,1743759000,51667.00,51749.95,51651.00,51748.00,51688.47,3030,2640,191310,411900
1644,Ok,04-04-2025 14:55:00,1743758700,51730.55,51745.15,51664.40,51668.20,51686.29,5310,2970,188280,409260
1645,Ok,04-04-2025 14:50:00,1743758400,51738.65,51760.70,51730.00,51742.00,51741.19,870,360,182970,406290
1646,Ok,04-04-2025 14:45:00,1743758100,51725.35,51763.15,51715.00,51715.00,51734.81,2550,3390,182100,405930
1647,Ok,04-04-2025 14:40:00,1743757800,51775.00,51785.45,51712.20,51730.85,51735.99,4560,2550,179550,402540
1648,Ok,04-04-2025 14:35:00,1743757500,51764.60,51800.00,51758.15,51781.75,51768.95,2010,2550,174990,399990
1649,Ok,04-04-2025 14:30:00,1743757200,51802.70,51837.30,51760.00,51762.10,51787.11,6060,3960,172980,397440
1650,Ok,04-04-2025 14:25:00,1743756900,51846.50,51848.40,51801.00,51818.65,51814.44,1950,1140,166920,393480
1651,Ok,04-04-2025 14:20:00,1743756600,51883.00,51898.70,51824.35,51824.35,51848.18,1170,150,164970,392340
1652,Ok,04-04-2025 14:15:00,1743756300,51899.85,51906.25,51893.00,51893.00,51899.89,300,120,163800,392190
1653,Ok,04-04-2025 14:10:00,1743756000,51865.95,51880.00,51840.45,51880.00,51867.16,570,510,163500,392070
1654,Ok,04-04-2025 14:05:00,1743755700,51836.70,51869.60,51816.10,51869.60,51836.44,2400,1290,162930,391560
1655,Ok,04-04-2025 14:00:00,1743755400,51813.30,51853.00,51809.20,51826.80,51822.23,1950,1740,160530,390270
1656,Ok,04-04-2025 13:55:00,1743755100,51812.30,51845.60,51812.30,51837.80,51826.54,2220,1380,158580,388530
1657,Ok,04-04-2025 13:50:00,1743754800,51800.00,51849.70,51790.10,51817.65,51826.46,1020,690,156360,387150
1658,Ok,04-04-2025 13:45:00,1743754500,51820.00,51850.10,51760.05,51790.00,51795.06,10170,11040,155340,386460
1659,Ok,04-04-2025 13:40:00,1743754200,51928.85,51935.90,51822.55,51845.90,51874.47,8040,5130,145170,375420
1660,Ok,04-04-2025 13:35:00,1743753900,51929.30,51942.65,51890.90,51929.95,51913.07,6240,3720,137130,370290
1661,Ok,04-04-2025 13:30:00,1743753600,51958.00,51958.00,51912.15,51928.40,51927.77,1650,1650,130890,366570
1662,Ok,04-04-2025 13:25:00,1743753300,51921.60,51941.25,51900.25,51941.25,51911.53,3180,3990,129240,364920
1663,Ok,04-04-2025 13:20:00,1743753000,51942.05,51969.55,51922.15,51922.15,51943.86,4440,2730,126060,360930
1664,Ok,04-04-2025 13:15:00,1743752700,51922.10,51954.15,51876.80,51944.95,51906.66,11670,10560,121620,358200
1665,Ok,04-04-2025 13:10:00,1743752400,51979.05,51988.15,51917.60,51922.00,51950.80,5370,2850,109950,347640
1666,Ok,04-04-2025 13:05:00,1743752100,51934.55,51995.70,51934.55,51980.65,51969.53,3660,1020,104580,344790
1667,Ok,04-04-2025 13:00:00,1743751800,51973.70,51973.70,51934.70,51934.70,51951.94,3990,1110,100920,343770
